"Date","Heure","Latitude","Longitude","Profondeur","Magnitude"
"9/8/2023","22:11:00","30.998","-8.444","8","7.0"
"9/8/2023","22:27:28","30.986","-8.412","5","3.9"
"9/8/2023","22:30:43","30.995","-8.421","3","5.7"
"9/8/2023","22:39:37","30.859","-8.427","2","3.4"
"9/8/2023","22:46:48","30.894","-8.379","2","3.7"
"9/8/2023","22:50:33","31.017","-8.485","5","2.7"
"9/8/2023","22:53:09","30.907","-8.376","2","2.4"
"9/8/2023","22:56:00","30.919","-8.416","3","3.1"
"9/8/2023","23:07:26","30.913","-8.425","2","2.5"
"9/8/2023","23:08:41","30.927","-8.433","2","3.4"
"9/8/2023","23:16:31","30.865","-8.369","2","4.1"
"9/8/2023","23:19:14","30.929","-8.392","9","3.6"
"9/8/2023","23:19:14","30.929","-8.392","9","3.6"
"9/8/2023","23:22:03","30.833","-8.569","2","3.1"
"9/8/2023","23:25:18","30.959","-8.351","2","3.5"
"9/8/2023","23:35:08","30.970","-8.314","2","2.2"
"9/8/2023","23:36:36","30.920","-8.414","2","2.0"
"9/8/2023","23:38:34","30.932","-8.359","1","2.4"
"9/8/2023","23:39:32","31.043","-8.250","9","2.1"
"9/8/2023","23:50:02","30.916","-8.345","2","3.0"
"9/8/2023","23:51:04","30.932","-8.319","2","3.0"
"9/9/2023","0:09:11","30.882","-8.265","14","2.6"
"9/9/2023","0:12:32","30.835","-8.288","6","2.1"
"9/9/2023","0:16:05","30.914","-8.360","2","3.4"
"9/9/2023","2:51:22","30.429","-6.851","2","2.9"
"9/9/2023","3:00:57","30.802","-8.373","8","3.0"
"9/9/2023","3:13:38","30.916","-8.363","4","3.6"
"9/9/2023","3:25:49","30.855","-8.319","2","3.3"
"9/9/2023","3:57:37","30.954","-8.292","2","3.2"
"9/9/2023","4:28:13","31.052","-8.333","8","3.2"
"9/9/2023","5:22:18","31.275","-7.099","50","2.3"
"9/9/2023","5:38:22","30.872","-8.360","50","3.1"
"9/9/2023","5:45:53","30.898","-8.329","0","2.1"
"9/9/2023","6:28:33","30.855","-8.361","5","3.0"
"9/9/2023","6:41:01","30.879","-8.331","6","2.5"
"9/9/2023","7:09:04","30.892","-8.347","4","2.6"
"9/9/2023","7:38:07","30.903","-8.382","3","2.8"
"9/9/2023","7:44:42","30.852","-8.323","7","1.7"
"9/9/2023","7:51:43","30.888","-8.659","7","2.1"
"9/9/2023","7:55:48","30.910","-8.417","7","1.2"
"9/9/2023","8:14:22","30.943","-8.387","3","2.3"
"9/9/2023","8:31:01","30.850","-8.384","8","1.5"
"9/9/2023","8:37:11","30.906","-8.215","8","2.2"
"9/9/2023","8:38:38","30.893","-8.318","0","2.3"
"9/9/2023","8:47:35","30.850","-8.273","0","1.6"
"9/9/2023","8:54:17","30.863","-8.315","8","1.7"
"9/9/2023","8:59:10","30.861","-8.366","7","1.4"
"9/9/2023","9:02:55","30.900","-8.346","4","1.9"
"9/9/2023","9:10:22","30.970","-8.472","5","1.3"
"9/9/2023","9:15:57","30.868","-8.301","6","2.1"
"9/9/2023","9:17:58","30.832","-8.340","6","1.0"
"9/9/2023","9:20:28","30.891","-8.337","5","1.1"
"9/9/2023","9:22:27","30.874","-8.216","5","1.4"
"9/9/2023","9:24:15","30.757","-8.211","7","1.4"
"9/9/2023","9:32:05","30.941","-8.394","5","2.5"
"9/9/2023","9:36:05","30.905","-8.396","10","1.4"
"9/9/2023","9:38:36","31.019","-8.317","5","1.8"
"9/9/2023","9:41:08","30.879","-8.413","6","1.7"
"9/9/2023","9:45:04","30.893","-8.348","2","2.9"
"9/9/2023","9:48:25","31.026","-8.177","5","1.8"
"9/9/2023","9:51:36","30.857","-8.304","3","1.1"
"9/9/2023","9:52:55","30.855","-8.330","6","1.3"
"9/9/2023","9:58:06","30.812","-8.243","4","1.4"
"9/9/2023","9:58:31","30.895","-8.223","4","1.9"
"9/9/2023","10:00:10","30.819","-8.342","7","1.7"
"9/9/2023","10:03:02","30.899","-8.303","2","1.5"
"9/9/2023","10:06:24","30.872","-8.390","3","0.8"
"9/9/2023","10:10:31","30.945","-8.350","3","1.6"
"9/9/2023","10:11:12","30.889","-8.385","7","1.8"
"9/9/2023","10:13:23","30.803","-8.266","2","1.2"
"9/9/2023","10:17:14","30.919","-8.349","4","0.9"
"9/9/2023","10:20:59","30.888","-8.385","6","1.6"
"9/9/2023","10:23:19","31.000","-8.293","8","1.9"
"9/9/2023","10:26:16","30.952","-8.306","8","1.4"
"9/9/2023","10:32:10","30.834","-8.313","8","1.3"
"9/9/2023","10:35:38","30.900","-8.339","8","2.0"
"9/9/2023","10:37:35","31.116","-8.249","10","0.8"
"9/9/2023","10:39:11","30.887","-8.267","7","1.4"
"9/9/2023","10:42:19","30.865","-8.364","7","1.7"
"9/9/2023","10:49:32","30.826","-8.344","6","1.7"
"9/9/2023","10:53:36","30.911","-8.309","7","1.4"
"9/9/2023","11:06:40","30.842","-8.411","8","1.9"
"9/9/2023","11:11:00","30.851","-8.339","8","1.6"
"9/9/2023","11:16:17","30.952","-8.327","5","2.1"
"9/9/2023","11:19:12","30.986","-8.392","7","4.3"
"9/9/2023","11:26:31","30.943","-8.344","2","1.8"
"9/9/2023","11:27:11","30.885","-8.373","5","1.5"
"9/9/2023","11:31:08","30.871","-8.355","3","4.0"
"9/9/2023","11:37:11","30.935","-8.365","9","1.5"
"9/9/2023","11:50:03","30.933","-8.313","9","2.5"
"9/9/2023","11:52:04","30.971","-8.294","12","1.9"
"9/9/2023","11:59:25","30.956","-8.194","11","2.4"
"9/9/2023","12:10:31","30.884","-8.327","16","1.4"
"9/9/2023","12:19:50","30.958","-8.295","5","1.0"
"9/9/2023","12:26:12","30.878","-8.362","3","2.0"
"9/9/2023","12:28:06","30.994","-8.289","3","2.5"
"9/9/2023","12:33:21","30.874","-8.424","8","2.2"
"9/9/2023","12:39:38","31.017","-8.324","2","1.7"
"9/9/2023","12:42:01","30.892","-8.407","8","1.4"
"9/9/2023","12:46:10","31.114","-8.192","14","1.0"
"9/9/2023","12:52:50","30.827","-8.387","2","1.4"
"9/9/2023","13:00:28","30.756","-8.609","5","3.6"
"9/9/2023","13:03:52","30.993","-8.354","3","2.3"
"9/9/2023","13:05:03","30.864","-8.328","8","2.8"
"9/9/2023","13:11:14","30.889","-8.331","12","1.3"
"9/9/2023","13:11:46","30.877","-8.382","3","1.5"
"9/9/2023","13:14:45","30.976","-8.169","7","2.4"
"9/9/2023","13:27:12","30.852","-8.347","7","1.4"
"9/9/2023","13:29:09","30.813","-8.639","6","1.9"
"9/9/2023","13:36:03","30.886","-8.307","4","1.4"
"9/9/2023","13:37:51","30.871","-8.225","5","1.3"
"9/9/2023","13:39:09","31.036","-8.180","9","1.4"
"9/9/2023","13:48:46","30.905","-8.230","5","3.2"
"9/9/2023","13:58:02","30.989","-8.296","13","3.9"
"9/9/2023","14:13:29","30.956","-8.408","2","2.3"
"9/9/2023","14:16:24","30.925","-8.334","5","1.2"
"9/9/2023","14:26:56","30.917","-8.361","5","1.3"
"9/9/2023","14:29:40","30.922","-8.241","7","1.9"
"9/9/2023","14:39:51","30.940","-8.379","11","2.5"
"9/9/2023","14:49:08","30.938","-8.318","8","2.8"
"9/9/2023","14:58:06","30.005","-7.939","42","2.6"
"9/9/2023","14:59:15","31.095","-8.186","4","2.2"
"9/9/2023","15:00:08","30.917","-8.253","7","2.1"
"9/9/2023","15:02:47","30.880","-8.345","6","1.3"
"9/9/2023","15:03:46","30.883","-8.410","7","1.3"
"9/9/2023","15:09:25","30.969","-8.237","4","1.4"
"9/9/2023","15:12:09","30.145","-8.006","71","1.9"
"9/9/2023","15:24:38","30.169","-8.025","10","1.6"
"9/9/2023","15:30:23","30.108","-7.983","4","2.0"
"9/9/2023","15:32:45","30.951","-8.391","5","2.3"
"9/9/2023","15:40:33","30.857","-8.356","2","2.2"
"9/9/2023","15:42:17","31.002","-8.265","6","2.8"
"9/9/2023","15:46:15","30.773","-8.329","30","1.3"
"9/9/2023","15:49:52","30.873","-8.315","7","1.9"
"9/9/2023","15:51:38","30.893","-8.367","5","1.6"
"9/9/2023","16:02:09","30.214","-8.057","8","1.3"
"9/9/2023","16:05:57","30.013","-7.785","8","1.4"
"9/9/2023","16:13:42","31.047","-8.106","8","1.3"
"9/9/2023","16:16:31","30.851","-8.406","7","1.6"
"9/9/2023","16:18:17","30.083","-7.984","47","2.6"
"9/9/2023","16:20:57","30.881","-8.356","6","1.9"
"9/9/2023","16:23:32","30.101","-7.933","5","2.1"
"9/9/2023","16:30:18","30.849","-8.334","8","1.8"
"9/9/2023","16:37:22","30.902","-8.358","2","3.0"
"9/9/2023","16:41:05","30.379","-8.165","6","1.3"
"9/9/2023","16:46:47","30.875","-8.352","6","1.2"
"9/9/2023","16:49:55","30.876","-8.342","6","1.4"
"9/9/2023","16:59:39","30.910","-8.215","12","1.7"
"9/9/2023","17:04:32","30.150","-8.001","5","2.7"
"9/9/2023","17:11:58","30.874","-8.380","5","1.3"
"9/9/2023","17:15:38","30.881","-8.297","6","1.2"
"9/9/2023","17:21:24","30.973","-8.226","9","1.6"
"9/9/2023","17:25:39","30.911","-8.269","8","1.1"
"9/9/2023","17:29:57","30.839","-8.332","8","0.9"
"9/9/2023","17:43:06","30.841","-8.345","7","1.0"
"9/9/2023","17:48:04","30.864","-8.387","6","1.5"
"9/9/2023","17:50:21","30.900","-8.223","6","1.3"
"9/9/2023","17:55:17","30.878","-8.229","7","2.1"
"9/9/2023","18:10:02","30.862","-8.369","4","1.9"
"9/9/2023","18:21:37","30.899","-8.292","2","1.3"
"9/9/2023","18:26:02","30.913","-8.258","2","1.3"
"9/9/2023","18:32:00","31.009","-8.307","9","1.7"
"9/9/2023","18:35:29","30.919","-8.249","9","2.1"
"9/9/2023","18:51:39","30.952","-8.396","5","1.4"
"9/9/2023","18:54:47","30.872","-8.340","6","1.3"
"9/9/2023","18:58:27","30.855","-8.314","5","2.2"
"9/9/2023","19:03:41","30.936","-8.245","7","1.1"
"9/9/2023","19:09:43","30.862","-8.349","7","1.1"
"9/9/2023","19:14:01","30.991","-8.270","7","2.4"
"9/9/2023","19:26:11","30.843","-8.296","6","1.1"
"9/9/2023","19:33:16","30.996","-8.273","6","2.1"
"9/9/2023","19:35:53","30.862","-8.323","6","2.4"
"9/9/2023","19:47:35","30.842","-8.327","7","2.4"
"9/9/2023","19:59:09","30.910","-8.221","10","1.8"
"9/9/2023","19:58:08","30.880","-8.335","6","1.5"
"9/9/2023","20:06:14","30.874","-8.353","6","2.7"
"9/9/2023","20:09:22","30.911","-8.420","4","3.0"
"9/9/2023","20:14:15","30.893","-8.371","3","1.4"
"9/9/2023","20:18:07","30.896","-8.378","5","2.5"
"9/9/2023","20:23:31","30.944","-8.304","11","1.9"
"9/9/2023","20:30:14","30.154","-7.985","19","2.1"
"9/9/2023","20:41:32","30.944","-8.344","10","2.4"
"9/9/2023","20:51:22","30.895","-8.356","5","1.2"
"9/9/2023","20:54:07","30.888","-8.347","5","1.2"
"9/9/2023","21:00:52","30.883","-8.386","2","1.3"
"9/9/2023","21:10:14","30.818","-8.155","4","0.9"
"9/9/2023","21:18:00","30.939","-8.315","8","1.3"
"9/9/2023","21:22:02","30.906","-8.348","10","1.8"
"9/9/2023","21:24:23","30.895","-8.267","10","1.7"
"9/9/2023","21:32:43","31.065","-8.358","10","1.5"
"9/9/2023","21:36:42","30.889","-8.461","11","1.8"
"9/9/2023","21:42:03","30.867","-8.327","8","1.0"
"9/9/2023","21:44:07","30.953","-8.302","11","1.4"
"9/9/2023","21:46:58","30.935","-8.198","4","1.2"
"9/9/2023","21:52:28","30.919","-8.281","3","2.6"
"9/9/2023","21:57:24","30.224","-7.922","3","3.1"
"9/9/2023","22:08:16","30.997","-8.351","12","1.1"
"9/9/2023","22:09:40","30.858","-8.464","5","1.6"
"9/9/2023","22:18:46","30.901","-8.402","7","1.4"
"9/9/2023","22:22:18","30.891","-8.343","2","1.2"
"9/9/2023","22:33:34","30.861","-8.389","6","1.5"
"9/9/2023","22:35:42","30.864","-8.370","7","1.0"
"9/9/2023","22:40:07","30.965","-8.500","7","1.2"
"9/9/2023","22:44:04","30.776","-8.283","8","1.1"
"9/9/2023","22:48:03","30.903","-8.299","5","1.2"
"9/9/2023","22:52:32","30.926","-8.445","3","1.1"
"9/9/2023","22:56:06","30.897","-8.424","6","1.2"
"9/9/2023","22:58:49","30.854","-8.313","7","1.3"
"9/9/2023","23:11:33","31.088","-8.398","21","3.6"
"9/9/2023","23:22:23","30.980","-8.278","12","2.7"
"9/9/2023","23:25:31","30.918","-8.377","10","0.7"
"9/9/2023","23:34:33","30.869","-8.489","17","2.0"
"9/9/2023","23:35:56","30.875","-8.350","2","1.5"
"9/9/2023","23:38:10","30.843","-8.376","8","1.7"
"9/9/2023","23:43:06","30.826","-8.515","5","1.0"
"9/9/2023","23:44:33","30.986","-8.403","8","1.8"
"9/9/2023","23:46:19","30.870","-8.413","5","2.0"
"9/9/2023","23:47:25","30.910","-8.363","9","2.0"
"9/9/2023","23:49:27","30.872","-8.318","8","1.3"
"9/9/2023","23:53:02","30.903","-8.415","6","1.5"
"9/9/2023","23:53:42","30.899","-8.329","5","1.9"
"9/9/2023","0:00:16","30.995","-8.474","16","1.1"
"9/9/2023","0:02:59","30.848","-8.435","7","1.1"
"9/9/2023","0:06:51","30.980","-8.343","13","1.1"
"9/9/2023","0:11:07","30.895","-8.384","8","1.1"
"9/9/2023","0:21:37","30.883","-8.378","3","1.7"
"9/9/2023","0:27:42","30.955","-8.260","11","1.5"
"9/9/2023","0:28:22","30.951","-8.883","6","1.1"
"9/9/2023","0:33:33","30.933","-8.374","6","1.1"
"9/9/2023","0:35:52","30.891","-8.334","6","1.2"
"9/9/2023","0:40:04","30.870","-8.305","8","1.9"
"9/9/2023","0:43:01","30.852","-8.337","8","2.9"
"9/9/2023","0:46:02","30.935","-8.410","5","1.4"
"9/9/2023","0:48:16","30.810","-8.273","7","1.8"
"9/9/2023","0:50:06","30.845","-8.366","5","1.3"
"9/9/2023","0:55:48","30.976","-8.255","13","1.5"
"9/9/2023","0:57:08","30.932","-8.370","10","1.9"
"9/9/2023","1:00:57","30.952","-8.223","7","1.4"
"9/9/2023","1:03:49","30.107","-8.606","6","1.3"
"9/9/2023","1:06:42","30.847","-8.174","7","1.4"
"9/9/2023","1:08:08","30.723","-8.330","6","1.1"
"9/9/2023","1:10:19","31.714","-8.006","17","1.6"
"9/9/2023","1:26:59","31.151","-7.860","10","1.6"
"9/9/2023","1:29:37","31.128","-8.442","28","1.5"
"9/9/2023","1:31:09","30.863","-8.397","3","1.4"
"9/9/2023","1:33:55","30.969","-8.284","6","2.0"
"9/9/2023","1:36:47","30.862","-8.343","10","1.4"
"9/9/2023","1:39:30","30.879","-8.241","6","1.3"
"9/9/2023","1:40:13","30.839","-8.380","10","1.1"
"9/9/2023","1:42:46","30.869","-8.317","6","1.3"
"9/9/2023","1:48:39","30.443","-7.905","27","1.3"
"9/9/2023","1:56:39","30.947","-8.199","11","3.0"
"9/9/2023","2:17:28","30.937","-8.529","2","1.3"
"9/9/2023","2:19:08","30.834","-8.355","4","1.2"
"9/10/2023","2:26:22","30.872","-8.426","6","1.4"
"9/10/2023","2:32:32","31.335","-7.549","26","1.5"
"9/10/2023","2:37:54","30.495","-7.954","4","1.3"
"9/10/2023","2:42:16","30.936","-8.342","5","1.9"
"9/10/2023","2:44:35","30.911","-8.301","8","1.9"
"9/10/2023","2:46:32","30.928","-8.299","5","1.5"
"9/10/2023","2:54:57","30.893","-8.386","3","1.3"
"9/10/2023","2:57:03","30.885","-8.327","6","1.2"
"9/10/2023","3:00:25","31.363","-8.366","11","1.2"
"9/10/2023","3:04:31","30.853","-8.339","6","1.0"
"9/10/2023","3:11:24","30.898","-8.312","6","1.0"
"9/10/2023","3:12:16","30.885","-8.312","6","1.2"
"9/10/2023","3:20:20","30.991","-8.328","2","1.3"
"9/10/2023","3:23:01","30.848","-8.346","6","1.1"
"9/10/2023","3:24:55","30.885","-8.356","6","1.0"
"9/10/2023","3:34:13","31.395","-7.941","17","1.7"
"9/10/2023","3:36:05","30.945","-8.252","7","1.1"
"9/10/2023","3:39:39","31.094","-8.353","4","1.5"
"9/10/2023","3:42:41","30.899","-8.335","5","1.1"
"9/10/2023","3:45:09","30.883","-8.386","7","1.4"
"9/10/2023","3:47:05","30.765","-7.754","3","1.2"
"9/10/2023","3:47:15","30.935","-8.389","3","1.5"
"9/10/2023","3:53:10","30.924","-8.358","8","1.4"
"9/10/2023","3:56:45","30.883","-8.314","6","1.2"
"9/10/2023","4:05:01","30.954","-8.204","6","1.3"
"9/10/2023","4:08:48","30.829","-8.280","2","1.3"
"9/10/2023","4:13:49","30.923","-8.285","4","2.4"
"9/10/2023","3:53:10","30.924","-8.358","8","1.4"
"9/10/2023","3:56:45","30.883","-8.314","6","1.2"
"9/10/2023","4:03:05","30.972","-8.276","22","1.4"
"9/10/2023","4:05:01","30.954","-8.204","6","1.3"
"9/10/2023","4:08:05","30.972","-8.276","22","1.4"
"9/10/2023","4:08:48","30.829","-8.280","2","1.3"
"9/10/2023","4:13:49","30.923","-8.285","4","2.4"
"9/10/2023","4:17:01","31.149","-8.421","6","1.1"
"9/10/2023","4:22:54","30.815","-8.514","6","1.6"
"9/10/2023","4:26:10","30.940","-8.217","7","1.4"
"9/10/2023","4:29:40","30.295","-7.873","60","1.7"
"9/10/2023","4:33:12","31.174","-8.348","5","2.3"
"9/10/2023","4:37:08","31.238","-7.997","12","1.6"
"9/10/2023","4:42:53","31.022","-8.412","15","1.3"
"9/10/2023","4:44:25","30.828","-6.726","14","1.3"
"9/10/2023","4:46:46","31.043","-8.313","28","1.3"
"9/10/2023","4:51:24","31.041","-8.405","2","1.3"
"9/10/2023","5:02:26","30.890","-8.267","9","1.0"
"9/10/2023","5:04:42","31.080","-8.196","2","1.1"
"9/10/2023","5:05:52","30.958","-8.323","10","1.6"
"9/10/2023","5:15:29","30.994","-8.417","13","1.5"
"9/10/2023","5:18:46","30.946","-8.449","13","1.5"
"9/10/2023","5:24:31","30.879","-8.410","7","1.3"
"9/10/2023","5:28:03","30.990","-8.217","6","1.7"
"9/10/2023","5:32:47","31.007","-8.305","6","1.7"
"9/10/2023","5:36:35","31.012","-8.313","12","1.3"
"9/10/2023","5:38:26","30.927","-8.249","19","1.2"
"9/10/2023","5:41:25","30.732","-8.478","3","1.2"
"9/10/2023","5:45:31","31.018","-8.192","10","2.4"
"9/10/2023","5:48:45","31.838","-8.119","16","1.3"
"9/10/2023","5:49:50","30.873","-8.369","6","1.6"
"9/10/2023","5:52:04","31.880","-8.378","6","1.5"
"9/10/2023","5:55:49","30.941","-8.151","14","1.6"
"9/10/2023","6:00:48","31.024","-8.414","4","1.1"
"9/10/2023","6:10:15","30.863","-8.370","3","1.7"
"9/10/2023","6:15:55","30.869","-8.332","11","1.1"
"9/10/2023","6:22:32","30.949","-8.435","5","1.4"
"9/10/2023","6:26:43","30.950","-8.434","3","1.2"
"9/10/2023","6:28:09","31.020","-8.590","6","1.4"
"9/10/2023","6:36:08","30.968","-8.312","12","3.0"
"9/10/2023","6:45:48","30.847","-8.319","5","1.2"
"9/10/2023","6:49:29","31.231","-8.414","5","2.4"
"9/10/2023","6:51:26","30.806","-8.303","45","1.4"
"9/10/2023","6:54:18","30.870","-8.298","6","1.2"
"9/10/2023","7:04:35","30.834","-8.375","2","1.6"
"9/10/2023","7:06:41","30.979","-8.182","2","2.2"
"9/10/2023","7:14:31","30.860","-8.301","2","2.0"
"9/10/2023","7:16:40","31.013","-7.360","43","1.0"
"9/10/2023","7:27:09","30.353","-8.339","6","1.1"
"9/10/2023","7:39:40","30.904","-7.706","56","1.0"
"9/10/2023","7:48:24","31.011","-8.405","2","1.5"
"9/10/2023","7:55:19","30.311","-7.749","52","1.3"
"9/10/2023","8:00:03","31.029","-8.388","18","4.5"
"9/10/2023","8:15:21","30.902","-8.321","12","1.2"
"9/10/2023","8:26:07","30.876","-8.347","2","1.8"
"9/10/2023","8:28:19","30.882","-8.432","4","2.5"
"9/10/2023","8:42:41","30.947","-8.401","4","2.2"
"9/10/2023","8:46:06","30.958","-8.099","50","1.1"
"9/10/2023","8:48:59","30.895","-8.336","5","1.3"
"9/10/2023","8:49:37","30.868","-8.309","9","1.6"
"9/10/2023","8:53:14","30.878","-8.396","2","1.7"
"9/10/2023","8:55:19","30.918","-8.432","7","1.2"
"9/10/2023","9:08:15","30.238","-7.870","7","1.7"
"9/10/2023","9:09:48","30.952","-8.291","6","1.6"
"9/10/2023","9:25:24","30.280","-7.898","72","1.4"
"9/10/2023","9:32:22","30.231","-7.888","6","1.8"
"9/10/2023","9:47:53","30.802","-8.514","2","1.8"
"9/10/2023","9:48:36","29.946","-7.841","5","1.7"
"9/10/2023","9:58:47","30.221","-8.449","3","1.0"
"9/10/2023","10:10:29","31.049","-8.560","12","1.4"
"9/10/2023","10:17:54","30.940","-8.362","2","2.1"
"9/10/2023","10:33:00","30.846","-8.341","2","1.6"
"9/10/2023","11:08:14","30.806","-8.514","2","1.4"
"9/10/2023","11:10:54","30.945","-8.191","7","1.4"
"9/10/2023","11:24:40","30.996","-8.375","13","2.0"
"9/10/2023","11:53:10","31.027","-8.315","2","2.4"
"9/10/2023","12:07:13","30.805","-8.472","2","1.4"
"9/10/2023","12:18:58","30.927","-8.470","2","2.0"
"9/10/2023","12:28:19","31.054","-8.387","13","2.1"
"9/10/2023","12:29:52","31.219","-8.624","14","1.3"
"9/10/2023","13:03:08","30.872","-8.473","8","1.6"
"9/10/2023","13:13:08","30.914","-8.457","23","2.0"
"9/10/2023","13:34:46","30.170","-7.994","7","2.7"
"9/10/2023","13:44:06","30.110","-8.889","6","1.7"
"9/10/2023","14:22:39","30.663","-8.242","2","1.5"
"9/10/2023","14:38:05","30.846","-8.377","5","3.1"
"9/10/2023","14:59:20","30.927","-8.501","2","1.9"
"9/10/2023","15:21:22","30.879","-8.274","9","1.8"
"9/10/2023","15:24:57","30.913","-8.413","24","1.4"
"9/10/2023","15:41:53","30.925","-8.307","10","1.1"
"9/10/2023","15:52:03","30.922","-8.356","5","1.0"
"9/10/2023","16:12:04","30.927","-8.351","13","1.7"
"9/10/2023","16:15:23","30.864","-8.230","8","1.8"
"9/10/2023","16:19:07","30.823","-8.425","4","2.8"
"9/10/2023","16:23:50","30.916","-8.350","9","1.6"
"9/10/2023","16:44:53","31.047","-8.383","4","1.5"
"9/10/2023","16:46:45","30.931","-8.243","6","1.3"
"9/10/2023","18:04:49","30.241","-7.874","16","1.5"
"9/10/2023","18:06:25","30.889","-8.428","10","1.1"
"9/10/2023","18:16:57","30.867","-8.362","6","1.3"
"9/10/2023","18:18:25","30.945","-8.227","14","1.5"
"9/10/2023","18:36:47","30.925","-8.330","9","1.2"
"9/10/2023","18:39:15","30.777","-8.376","30","1.0"
"9/10/2023","18:46:47","30.873","-8.329","8","1.4"
"9/10/2023","19:07:58","30.903","-8.255","10","2.2"
"9/10/2023","19:28:33","30.826","-8.315","4","1.5"
"9/10/2023","19:41:23","30.861","-8.408","5","2.1"
"9/10/2023","19:49:20","30.999","-7.977","10","2.1"
"9/10/2023","20:09:30","30.960","-8.284","16","1.4"
"9/10/2023","20:16:05","30.852","-8.169","10","1.3"
"9/10/2023","20:32:51","30.955","-8.608","2","1.5"
"9/10/2023","20:34:43","30.794","-8.133","10","2.1"
"9/10/2023","20:46:42","31.038","-8.309","9","2.4"
"9/10/2023","20:54:20","30.886","-8.402","2","2.2"
"9/10/2023","21:11:24","31.802","-8.407","14","1.5"
"9/10/2023","21:21:20","31.001","-8.199","4","1.0"
"9/10/2023","21:54:10","30.097","-8.190","15","1.8"
"9/10/2023","22:06:41","30.798","-8.553","2","3.6"
"9/10/2023","22:17:47","31.230","-8.371","2","1.2"
"9/10/2023","22:32:33","30.727","-7.770","14","1.6"
"9/10/2023","22:34:56","30.940","-8.262","2","2.0"
"9/10/2023","22:49:31","30.714","-8.444","6","2.7"
"9/10/2023","23:07:52","30.924","-8.424","9","1.8"
"9/10/2023","23:14:57","30.897","-8.457","2","3.4"
"9/10/2023","23:51:29","30.887","-8.370","2","1.1"
"9/11/2023","0:25:30","30.873","-8.303","8","1.1"
"9/11/2023","0:26:08","30.881","-8.347","2","1.6"
"9/11/2023","0:41:52","30.854","-8.388","4","2.3"
"9/11/2023","0:56:43","30.307","-8.371","80","1.6"
"9/11/2023","1:07:21","30.966","-8.345","4","1.8"
"9/11/2023","1:10:03","30.950","-8.266","2","3.4"
"9/11/2023","1:16:38","30.891","-8.283","2","1.6"
"9/11/2023","1:20:41","30.360","-7.909","46","1.2"
"9/11/2023","1:25:19","30.378","-8.115","7","1.2"
"9/11/2023","1:50:44","30.852","-8.392","2","1.6"
"9/11/2023","1:59:20","30.932","-8.159","2","0.8"
"9/11/2023","2:06:57","30.170","-8.243","34","1.2"
"9/11/2023","2:08:16","30.168","-7.994","74","1.3"
"9/11/2023","2:16:56","30.909","-8.358","17","1.2"
"9/11/2023","2:21:02","30.983","-8.319","9","1.5"
"9/11/2023","2:27:38","30.895","-8.308","24","0.8"
"9/11/2023","2:43:54","30.947","-8.287","7","1.4"
"9/11/2023","2:48:27","31.086","-8.136","9","1.5"
"9/11/2023","2:52:06","31.017","-8.443","12","1.3"
"9/11/2023","2:54:35","30.869","-8.301","23","0.9"
"9/11/2023","2:58:37","30.832","-8.373","11","1.4"
"9/11/2023","3:02:33","30.854","-8.331","1","1.1"
"9/11/2023","3:08:37","31.005","-8.375","2","1.7"
"9/11/2023","3:11:09","31.120","-8.254","11","1.4"
"9/11/2023","3:15:18","30.879","-8.336","1","1.2"
"9/11/2023","3:17:46","30.879","-8.336","1","1.2"
"9/11/2023","3:21:37","30.883","-8.343","4","1.2"
"9/11/2023","3:22:28","30.907","-8.323","9","1.4"
"9/11/2023","3:26:55","30.334","-8.249","9","1.3"
"9/11/2023","3:30:05","30.874","-8.393","8","1.0"
"9/11/2023","3:40:05","30.902","-8.356","4","1.2"
"9/11/2023","3:45:04","31.148","-8.309","10","1.0"
"9/11/2023","3:46:26","30.912","-8.325","5","1.4"
"9/11/2023","3:54:30","31.168","-8.241","5","2.0"
"9/11/2023","3:56:49","30.970","-8.345","9","1.0"
"9/11/2023","4:00:05","31.728","-6.664","6","1.0"
"9/11/2023","4:00:32","30.648","-8.685","18","1.2"
"9/11/2023","4:02:28","31.217","-6.612","2","1.1"
"9/11/2023","4:07:18","31.095","-7.972","8","2.0"
"9/11/2023","4:14:24","30.825","-8.394","2","2.6"
"9/11/2023","4:21:14","30.775","-8.241","5","1.0"
"9/11/2023","4:25:11","30.968","-8.435","1","1.7"
"9/11/2023","4:33:33","31.266","-8.288","16","1.0"
"9/11/2023","4:37:02","30.848","-8.387","5","1.2"
"9/11/2023","4:46:54","30.925","-8.399","2","1.8"
"9/11/2023","4:48:12","30.905","-8.463","8","1.9"
"9/11/2023","4:57:49","30.920","-8.233","10","1.0"
"9/11/2023","4:58:50","31.456","-8.161","5","1.0"
"9/11/2023","5:00:08","30.891","-8.301","12","1.5"
"9/11/2023","5:08:01","30.866","-8.431","3","2.0"
"9/11/2023","5:16:43","30.955","-8.414","5","3.6"
"9/11/2023","5:24:11","30.952","-8.324","5","0.8"
"9/11/2023","5:30:21","30.465","-8.465","1","1.4"
"9/11/2023","5:43:27","30.886","-8.465","5","1.5"
"9/11/2023","5:45:35","30.955","-8.261","23","0.8"
"9/11/2023","5:58:15","30.943","-8.364","4","1.6"
"9/11/2023","6:01:49","30.878","-8.375","6","1.1"
"9/11/2023","6:23:37","30.955","-8.465","3","1.5"
"9/11/2023","6:43:24","30.955","-8.399","6","1.2"
